1997101_2011125, 1.6, 30, -0.0, 31
2003142_2013019, 1.4, 41, -0.0, 38
2002101_2014016, -3.0, 31, 0.3, 33
2010078_2015198, -2.8, 107, -0.0, 98
1996297_2009230, -3.4, 2, -0.2, 2
2000210_2008136, -1.9, 18, 0.0, 18
1991321_2011122, -1.1, 5, 0.1, 5
1993044_2015113, -1.0, 10, -0.0, 10
1991054_2015252, -5.1, 5, -0.0, 5
2008076_2010031, -1.6, 98, -0.1, 93
1998121_2005276, -4.1, 2, -0.2, 2
1994277_2017312, -2.4, 4, 0.0, 4
2001007_2009212, 1.5, 35, -0.1, 39
1999040_2010014, -1.7, 26, 0.1, 29
1999275_2010199, 0.4, 17, 0.2, 17
2001134_2012237, 1.7, 42, 0.1, 45
2004046_2008192, -2.2, 45, -0.2, 44
1992174_2001299, 1.5, 6, -0.0, 6
1997267_2014275, 2.4, 9, 0.0, 9
2005120_2012235, -4.1, 74, 0.1, 70
2006075_2012315, -4.4, 51, -0.1, 47
1995111_1995145, -0.8, 11, -0.0, 10
2006075_2008065, -0.5, 48, 0.1, 53
2004361_2005129, 0.1, 54, -0.1, 58
1992297_2008292, 0.2, 1, 0.0, 1
2006075_2015189, 1.0, 39, -0.0, 37
1993329_2003075, 0.7, 4, 0.0, 4
2000286_2011315, 1.6, 42, 0.0, 43
2008192_2011289, -2.1, 90, 0.1, 87
2006312_2008231, -0.1, 66, -0.0, 67
2004140_2013027, 0.0, 51, 0.1, 53
1999129_2008013, -2.8, 13, 0.1, 14
2010237_2017213, 1.4, 25, -0.1, 22
1993046_1998134, 0.8, 7, 0.1, 7
2012157_2017017, 2.0, 169, -0.1, 154
2004254_2010014, -0.7, 61, -0.0, 65
2010194_2013323, 3.8, 54, -0.0, 51
1994343_1999268, 5.5, 1, 0.0, 1
1998281_2004283, -4.7, 22, -0.1, 21
2007256_2008300, -1.6, 58, -0.2, 59
2001125_2009242, 3.0, 39, 0.0, 40
1993046_2015290, -0.6, 3, -0.0, 3
2007341_2012108, 1.7, 45, -0.1, 43
1993292_2003196, -2.1, 1, -0.2, 1
1996177_2014016, -1.9, 19, 0.1, 21
2011122_2011354, -2.3, 83, -0.0, 130
2014102_2014116, -3.3, 111, 0.0, 130
2005129_2010272, -2.8, 57, -0.2, 50
2006109_2013170, -4.3, 27, 0.0, 26
2007110_2016270, -0.4, 191, 0.0, 180
1993362_2008059, -2.6, 11, 0.1, 11
2005071_2009240, 0.8, 53, -0.2, 55
1999178_2012235, -2.2, 15, 0.1, 15
1997018_2002258, 1.6, 13, -0.1, 11
2008074_2012064, 3.8, 19, -0.1, 18
2003296_2015215, -2.4, 12, 0.2, 12
2006321_2015132, 0.5, 43, -0.3, 44
2000242_2005124, -2.4, 33, 0.2, 33
2004361_2008065, -3.0, 39, -0.3, 43
2006109_2017186, -3.9, 33, -0.0, 39
2001064_2006321, 1.5, 27, 0.1, 28
2005120_2016353, 3.1, 52, -0.3, 56
2004028_2017030, 3.6, 30, -0.2, 28
2009247_2017312, 1.9, 94, -0.1, 104
2013010_2014038, -0.2, 137, 0.0, 124
2001147_2006137, 6.4, 27, -0.4, 25
1997268_2016078, -2.0, 5, 0.0, 5
2010064_2010109, 1.2, 151, -0.0, 157
1993074_2014327, 0.2, 2, 0.1, 2
1998341_2017012, 1.9, 8, -0.1, 8
1999269_2013305, -3.8, 35, -0.1, 38
1993100_2007060, -1.6, 3, 0.3, 3
2008129_2009240, -1.8, 86, 0.0, 90
1992364_2002280, 4.3, 1, 0.2, 1
1995096_2014277, -4.5, 13, -0.2, 13
2005244_2006075, -2.8, 56, -0.1, 64
2005282_2011324, 0.7, 14, 0.0, 14
2006225_2007175, 0.1, 77, -0.3, 80
2001047_2008292, -6.7, 28, -0.0, 31
2008235_2015218, -0.6, 112, -0.2, 120
2000161_2001045, 0.1, 41, 0.1, 41
2008176_2011170, -0.8, 80, 0.3, 86
2005244_2006343, -0.4, 55, 0.0, 57
2012023_2015135, 3.5, 149, -0.2, 143
2011289_2015290, 3.7, 124, -0.2, 126
2005037_2012331, -2.3, 62, -0.8, 63
2004233_2012058, -1.9, 30, 0.1, 29
2005031_2009066, -1.3, 101, -0.1, 108
1998236_2012200, -5.2, 16, 0.1, 16
2003263_2012205, 0.0, 7, 0.7, 7
1990272_1996163, 2.5, 3, 0.2, 3
2002155_2014260, -0.6, 40, 0.2, 41
1997264_2008231, -2.1, 27, 0.0, 27
2010352_2014216, -0.2, 48, 0.3, 53
2002330_2008234, 2.2, 26, -0.2, 25
2001111_2008006, 4.9, 32, -0.0, 35
1996177_2011122, -1.1, 20, 0.0, 22
2006347_2008063, -0.5, 147, -0.0, 142
2006225_2009240, -2.5, 57, -0.2, 57
2006343_2015189, -1.4, 58, -0.4, 63
2005044_2015203, 2.6, 82, -0.4, 84
2010352_2016353, 0.5, 80, -0.1, 86
2003101_2011148, -2.6, 12, -0.0, 12
1995114_2003075, 0.5, 12, -0.1, 13
2004361_2005044, -0.2, 92, -0.1, 84
1993208_2012060, -5.5, 1, 0.1, 1
2004365_2005029, -0.0, 62, -0.0, 62
1991297_2008076, 1.2, 7, 0.1, 7
1999026_2017186, -2.5, 4, -0.1, 4
1999150_2006214, 1.0, 18, 0.0, 18
2000157_2006075, 0.3, 33, 0.2, 34
1994343_2000336, 5.3, 2, -0.2, 2
1998175_2011200, 15.3, 10, -0.0, 10
1993215_2002171, 0.7, 1, 0.1, 1
1997170_2002155, -0.5, 13, -0.1, 14
1991351_2010246, -1.4, 5, 0.1, 5
2002171_2007257, -4.3, 8, -0.2, 8
2004080_2012114, -1.6, 33, 0.0, 34
2007199_2012211, -3.7, 82, -0.1, 82
2004076_2015183, -2.0, 24, -0.0, 23
1997252_2007265, -1.9, 11, 0.0, 11
2000216_2016123, 0.9, 35, -0.1, 32
1993137_2008201, -1.6, 3, -0.0, 3
2011141_2017050, -1.6, 223, -0.1, 230
2002101_2008152, -1.6, 30, 0.2, 32
1993046_2011289, -5.1, 3, 0.1, 3
1998113_2006198, -2.5, 18, -0.1, 18
2004366_2010273, -0.7, 67, -0.1, 72
2001009_2011148, -0.9, 10, -0.0, 11
2007175_2008129, -0.8, 122, 0.0, 116
2007175_2016353, -2.5, 73, -0.1, 76
1995180_2011109, 2.1, 22, 0.0, 24
2004247_2009065, 1.0, 59, 0.1, 62
1997267_2004133, 1.7, 6, -0.0, 6
2002248_2009247, -1.8, 51, -0.0, 44
2003101_2008153, -3.9, 10, 0.1, 10
2000029_2014195, -0.0, 33, 0.2, 34
2005087_2006102, -0.9, 38, -0.2, 41
1999249_2014102, 4.7, 15, 0.1, 15
1996361_2010306, 6.2, 24, 0.0, 26
2005129_2005244, 0.2, 70, -0.2, 67
1998263_2015188, 4.9, 13, 0.1, 13
1992322_2015353, -1.1, 4, 0.3, 4
2006325_2013039, -6.9, 170, -0.0, 171
2005285_2010070, 4.6, 27, 0.0, 27
2008065_2012232, 1.7, 75, -0.1, 66
2007175_2010352, -3.1, 86, -0.1, 79
1994298_2007106, -1.2, 12, -0.0, 12
2008097_2011148, -0.7, 39, -0.0, 41
2008053_2013170, -0.3, 25, 0.0, 24
2003260_2016261, -1.0, 27, 0.2, 26
2007220_2013064, -0.6, 123, -0.0, 120
2001058_2008156, -1.9, 36, -0.0, 36
1999032_2010214, -3.3, 24, -0.0, 23
2006225_2014216, -3.0, 55, -0.1, 56
2007110_2016206, -6.7, 32, -0.5, 37
1994277_2002248, -2.6, 15, 0.0, 16
1994317_2011125, -5.6, 10, -0.2, 11
2011059_2017127, 0.9, 56, -0.3, 56
2012331_2015163, -0.2, 69, 0.1, 67
1998341_2008215, -3.1, 20, -0.1, 19
2008124_2013044, -0.7, 155, -0.0, 143
1993157_2012137, 2.1, 2, -0.0, 2
2012232_2015189, -0.1, 117, -0.2, 118
1998134_2011289, -5.5, 11, 0.0, 12
1999115_2008067, 2.1, 44, -0.1, 42
2012023_2014039, 1.6, 101, -0.4, 100
2004046_2011289, -4.3, 50, -0.1, 49
2002258_2004315, -3.7, 31, 0.0, 30
2008231_2017126, 0.4, 80, -0.1, 78
2012326_2013329, -1.6, 118, -0.0, 105
2003196_2012054, -3.5, 12, -0.0, 11
2004365_2005277, -2.2, 55, -0.1, 57
2007174_2014053, 3.7, 51, -0.1, 48
2004366_2005044, 0.1, 109, 0.1, 108
2002048_2007199, -0.9, 38, -0.1, 39
2011122_2014016, -0.8, 88, 0.1, 89
2005244_2015189, -1.8, 40, -0.1, 41
2009342_2014136, 1.8, 71, -0.3, 72
2001066_2009151, 0.2, 11, -0.0, 11
2000104_2012245, -1.9, 18, -0.2, 19
2006038_2017030, -0.5, 15, -0.3, 17
2009288_2012060, -5.2, 44, -0.1, 45
2004032_2012281, 4.3, 41, -0.0, 40
1998102_2005287, -1.8, 12, 0.1, 11
1992126_1997061, -0.0, 5, 0.1, 5
2008067_2016209, 0.0, 137, 0.1, 140
2005037_2008218, -0.3, 96, -0.4, 99
2001090_2010357, -0.3, 44, 0.3, 43
2011051_2015340, 2.8, 84, -0.2, 91
1999262_2006352, -5.4, 10, -0.1, 10
1995001_2011122, -0.9, 14, 0.1, 14
2005129_2015189, -1.6, 44, -0.3, 44
1997076_2016270, 0.1, 12, -0.2, 13
2007087_2016287, -0.6, 45, 0.0, 41
2008006_2013234, -4.2, 65, -0.0, 63
2007326_2013010, 1.6, 176, -0.1, 162
2002015_2013242, -4.1, 6, -0.0, 6
1994113_1995008, 0.0, 10, -0.1, 10
1998080_2010254, -4.8, 11, 0.3, 12
1998301_2010328, -1.8, 36, -0.0, 35
2007263_2007358, 0.5, 144, -0.1, 145
2011119_2011205, 0.2, 202, -0.0, 213
2006322_2011185, -1.6, 35, 0.0, 36
2000050_2010054, -2.0, 45, -0.1, 49
2012319_2016348, 3.1, 109, -0.2, 115
1996290_2012334, 1.8, 2, 0.0, 2
2008019_2011238, 0.1, 116, 0.3, 108
1998143_2015145, -3.8, 16, 0.2, 16
2002006_2011260, -4.0, 72, -0.0, 67
2007358_2011062, 1.2, 113, -0.1, 108
2003137_2011141, -0.1, 68, 0.3, 68
2002101_2011354, -4.5, 31, 0.2, 33
1997071_2006322, -3.0, 2, 0.0, 2
2001127_2013064, -1.1, 51, 0.1, 53
2004362_2005029, 3.5, 31, -0.0, 33
2008152_2011122, -0.6, 55, 0.1, 64
1991321_1996177, -1.2, 7, 0.1, 7
2006153_2012270, 3.5, 77, -0.0, 75
1994229_2012213, 1.4, 4, 0.0, 4
2002116_2009005, -3.0, 21, 0.0, 21
2003185_2017186, -2.1, 23, -0.0, 21
2008129_2010352, -2.2, 90, -0.1, 83
2007172_2011231, -4.1, 92, -0.1, 92
2000210_2016348, 5.1, 17, 0.0, 16
1994191_2010155, -0.3, 9, 0.0, 9
1998303_2017168, -2.5, 3, -0.5, 3
2001077_2011184, 4.6, 40, -0.1, 41
2000217_2011175, -1.9, 17, -0.1, 17
2007265_2014260, 1.5, 101, -0.1, 101
2006213_2014096, 3.7, 29, -0.1, 27
1999056_2013264, -0.6, 19, -0.2, 20
2007063_2012317, 5.4, 48, 0.1, 48
2005071_2008129, 2.6, 70, -0.3, 68
2004364_2011022, -1.6, 41, -0.1, 43
2004283_2015197, 4.0, 22, -0.0, 24
2005071_2010352, 0.4, 55, -0.3, 55
1997098_2014171, 1.6, 31, 0.0, 38
2003284_2009066, -1.7, 70, -0.1, 77
2008005_2012157, 0.1, 104, 0.0, 105
2004366_2005129, -2.9, 66, -0.0, 67
1992184_2002197, 1.6, 2, -0.0, 2
2005044_2010273, -0.8, 106, -0.1, 103
1997267_2007006, -1.9, 4, -0.1, 4
2004361_2004365, 0.0, 59, -0.1, 68
2004143_2012169, 3.4, 73, -0.0, 76
2005204_2010273, -0.7, 98, -0.1, 94
2003268_2004086, 1.4, 37, -0.3, 42
1995005_2009174, -1.0, 6, -0.1, 6
1997327_2000156, 0.3, 6, -0.4, 6
2008153_2011148, 1.3, 26, -0.1, 28
2008129_2011080, -0.7, 110, 0.0, 104
2000329_2009192, -1.0, 52, -0.1, 52
1992200_2012196, 1.2, 1, 0.1, 1
1998129_2003021, 0.5, 30, -0.3, 32
2001147_2010204, 6.6, 30, -0.2, 27
1994277_1994279, -1.0, 23, -0.0, 24
2003183_2008055, 2.2, 54, 0.2, 50
1996177_2008152, -0.6, 20, -0.1, 22
2003242_2015255, -1.7, 57, 0.0, 53
1997128_2011122, 1.6, 15, -0.2, 16
2009206_2012223, 4.0, 97, 0.0, 91
2003185_2015123, -5.2, 46, 0.2, 46
2002275_2013284, -2.2, 27, -0.0, 26
1997170_2007265, -2.6, 11, -0.1, 12
1993065_2011068, -5.8, 3, 0.2, 3
2011080_2011148, -0.1, 160, -0.0, 157
2007256_2008206, -4.3, 21, -0.2, 21
1994277_2009247, -4.4, 12, -0.0, 13
2007115_2010025, -5.0, 60, -0.1, 57
2005289_2016199, -0.4, 64, -0.1, 61
2001033_2013165, 0.8, 37, -0.1, 38
2007326_2012085, 0.7, 27, -0.1, 28
2005007_2011200, -1.3, 29, -0.1, 26
1997190_2014132, -0.4, 23, -0.1, 24
2003317_2016270, -0.5, 23, -0.0, 20
2005005_2012157, -3.0, 54, 0.1, 56
1996065_2005249, -1.4, 16, -0.0, 17
2006259_2010273, -0.3, 134, 0.0, 124
1996177_2011354, -3.5, 16, -0.0, 18
2000210_2012319, 1.9, 21, 0.0, 22
2005029_2005277, -2.2, 42, -0.1, 48
2012235_2016353, 7.2, 117, -0.2, 124
1999026_2013170, -2.6, 4, -0.1, 4
1997117_2006347, 1.5, 22, -0.0, 23
2004361_2010272, -2.7, 37, -0.3, 39
1993046_2008192, -2.2, 3, -0.0, 3
2001009_2009281, -2.1, 5, -0.0, 5
2003155_2007226, -1.5, 8, 0.3, 8
2004283_2009304, 0.3, 35, -0.1, 36
1999115_2016209, 2.1, 37, 0.1, 40
2003149_2017154, -1.5, 81, 0.1, 78
1999026_2003185, -0.1, 11, -0.1, 11
1998172_2005069, -2.2, 30, -0.0, 31
2004315_2010199, 3.7, 24, 0.1, 24
1995001_2002101, 0.8, 11, -0.2, 11
2002333_2014344, 1.5, 11, 0.0, 12
1998289_2010263, -1.3, 20, 0.0, 24
2005183_2015163, -2.1, 27, -0.1, 30
2006057_2008005, -2.6, 54, 0.3, 59
2005204_2006259, -0.4, 114, -0.1, 111
1993079_2006072, -1.3, 5, 0.1, 5
2004362_2006133, -0.4, 187, -0.1, 196
